"Index","Open","High","Low","Close","Volume"
2072-09-03,100.1406021,100.1641006,100.1093979,100.1561966,3570
2072-09-04,100.1797028,100.1952972,100.1561966,100.1641006,2176
2072-09-05,100.1875,100.2188034,100.0311966,100.0391006,4238
2072-09-06,100.0547028,100.0547028,99.9531021,99.9766006,2111
2072-09-07,99.9688034,100.0625,99.9375,99.9766006,2645
2072-09-08,99.9766006,100,99.9375,99.9766006,2891
2072-09-09,100.0156021,100.1561966,100,100.0625,2468
2072-09-10,100.1093979,100.1172028,100.0547028,100.0858994,8037
2072-09-11,100.1641006,100.2343979,100.1406021,100.1483994,5457
2072-09-12,100.1327972,100.1327972,100.0625,100.1093979,2369
2072-09-13,100.1016006,100.1561966,100.0938034,100.125,1190
2072-09-14,100.1641006,100.1952972,100.0938034,100.1406021,2076
2072-09-15,100.1875,100.2188034,100.1718979,100.1718979,6007
2072-09-16,100.1561966,100.1875,100.1483994,100.1718979,7185
2072-09-17,100.2577972,100.3047028,100.1875,100.2891006,12410
2072-09-18,100.125,100.2188034,100.125,100.2031021,19644
2072-09-19,100.25,100.3125,100.2343979,100.2968979,17916
2072-09-20,100.3202972,100.4375,100.2811966,100.4297028,27446
2072-09-21,100.5547028,100.625,100.4688034,100.5702972,8038
2072-09-22,100.7343979,100.8358994,100.7031021,100.7343979,7002
2072-09-23,100.8281021,100.8516006,100.7811966,100.8125,7014
2072-09-24,100.8281021,101.0858994,100.8125,101.0702972,18362
2072-09-25,101.1406021,101.2577972,101.0702972,101.2188034,7440
2072-09-26,101.2031021,101.2266006,101.0702972,101.1797028,9270
2072-09-27,101.1797028,101.2188034,100.9688034,101.0938034,5662
2072-09-28,101.0625,101.0625,101.0233994,101.0391006,3270
2072-09-29,101.0156021,101.0391006,100.9452972,101.0391006,3767
2072-09-30,101.3202972,101.3438034,101.25,101.2968979,4623
2072-10-01,101.4688034,101.5547028,101.4375,101.5311966,8413
2072-10-02,101.5547028,101.7811966,101.5311966,101.7031021,9833
2072-10-03,101.6718979,101.7891006,101.6406021,101.7733994,3794
2072-10-04,101.6875,101.6952972,101.5391006,101.6093979,6459
2072-10-05,101.5702972,101.5938034,101.4843979,101.5233994,2667
2072-10-06,101.5311966,101.6327972,101.5233994,101.5781021,2105
2072-10-07,102.125,102.2188034,101.8125,101.8827972,8265
2072-10-08,102,102.2031021,102,102.1952972,11192
2072-10-09,102.3593979,102.5311966,102.125,102.4922028,9203
2072-10-10,102.3906021,102.6641006,102.375,102.6172028,12902
2072-10-11,102.5156021,102.5156021,102.2811966,102.3593979,14318
2072-10-12,102.3438034,102.3593979,102.1093979,102.1483994,6271
2072-10-13,102.1952972,102.2343979,102.1093979,102.1483994,10562
2072-10-14,102.1172028,102.125,101.8125,101.875,12604
2072-10-15,101.9688034,102.0233994,101.9061966,101.9141006,5462
2072-10-16,101.8202972,102.1016006,101.7656021,101.9922028,7525
2072-10-17,102.1483994,102.2188034,101.9843979,102.1952972,8748
2072-10-18,102.1406021,102.3125,102.0938034,102.1172028,5744
2072-10-19,102.1641006,102.2108994,102.1172028,102.1172028,4092
2072-10-20,102.1093979,102.2188034,101.9843979,101.9922028,6531
2072-10-21,101.9375,102.0311966,101.8827972,101.9766006,5838
2072-10-22,101.8827972,102.0938034,101.7188034,101.9922028,7674
2072-10-23,102.1093979,102.125,102.0156021,102.0233994,2569
2072-10-24,102.0625,102.0781021,102.0077972,102.0233994,4726
2072-10-25,102.0468979,102.2188034,102.0311966,102.1327972,9899
2072-10-26,102.2188034,102.3281021,102.125,102.3125,6144
2072-10-27,102.4531021,102.4688034,102.3438034,102.3672028,6478
2072-10-28,102.3516006,102.4061966,102.1718979,102.1797028,5902
2072-10-29,102.1718979,102.2188034,102.1172028,102.1561966,2432
2072-10-30,102.0938034,102.1406021,102.0468979,102.0702972,5041
2072-10-31,102.1718979,102.2031021,102.0938034,102.1093979,4603
2072-11-01,102.0625,102.1172028,101.9922028,102.0781021,4630
2072-11-02,102.125,102.2343979,102.1016006,102.1952972,7918
2072-11-03,102.2266006,102.2577972,102.1641006,102.1718979,1303
2072-11-04,102.1875,102.1952972,102.0156021,102.0625,6418
2072-11-05,102.0391006,102.0625,101.8672028,101.8906021,11941
2072-11-06,101.8438034,102.0702972,101.75,102.0468979,10035
2072-11-07,101.9922028,102.0625,101.9688034,102.0468979,5660
2072-11-08,102.0625,102.1641006,102.0311966,102.0702972,7268
2072-11-09,102.0938034,102.2266006,102.0781021,102.2108994,21087
2072-11-10,102.3047028,102.375,102.2422028,102.3281021,23584
2072-11-11,102.2968979,102.4688034,102.2968979,102.4608994,30116
2072-11-12,102.5311966,102.5938034,102.4688034,102.4766006,23338
2072-11-13,102.5781021,102.5781021,102.3438034,102.5311966,7426
2072-11-14,102.7031021,102.7656021,102.5625,102.6483994,11438
2072-11-15,102.5938034,102.6718979,102.4531021,102.5,10272
2072-11-16,102.5233994,102.5233994,102.4452972,102.4843979,4627
2072-11-17,102.4688034,102.5625,102.4141006,102.5233994,6932
2072-11-18,102.5468979,102.6406021,102.5311966,102.6172028,5364
2072-11-19,102.7108994,102.7422028,102.6406021,102.6483994,4064
2072-11-20,102.6483994,102.6641006,102.4843979,102.5625,10383
2072-11-21,102.5858994,102.6875,102.5781021,102.6172028,4961
2072-11-22,102.6093979,102.6797028,102.5858994,102.5858994,2551
2072-11-23,102.7891006,102.9531021,102.7577972,102.9452972,2414
2072-11-24,103.0625,103.0781021,102.8125,102.9531021,6529
2072-11-25,102.9061966,103.0625,102.9061966,103.0391006,6354
2072-11-26,103.0625,103.1483994,103,103.1406021,4384
2072-11-27,103.0233994,103.1406021,103.0156021,103.0702972,5789
2072-11-28,103.1016006,103.2968979,103.0625,103.2343979,7166
2072-11-29,103.2031021,103.25,103.1718979,103.2031021,2976
2072-11-30,103.1483994,103.1483994,102.9375,102.9688034,6960
2072-12-01,102.875,102.875,102.7108994,102.8281021,3816
2072-12-02,102.7811966,102.9375,102.7188034,102.7266006,3634
2072-12-03,102.7031021,102.7422028,102.4688034,102.4766006,5596
2072-12-04,102.6875,102.7031021,102.5311966,102.6483994,7583
2072-12-05,102.5156021,102.9688034,102.3281021,102.9375,12260
2072-12-06,103.0311966,103.0547028,102.7733994,102.7891006,10285
2072-12-07,102.7422028,102.8906021,102.7422028,102.8593979,9018
2072-12-08,102.9688034,103.0781021,102.9688034,103.0468979,7873
2072-12-09,103.0781021,103.125,102.9688034,103.0547028,6889
2072-12-10,103.0625,103.125,102.875,102.8827972,4477
2072-12-11,102.8516006,103,102.8202972,102.9766006,5962
2072-12-12,102.9608994,102.9688034,102.75,102.7577972,7368
2072-12-13,102.6875,102.75,102.5858994,102.75,5110
2072-12-14,102.7656021,102.8827972,102.7188034,102.8202972,2818
2072-12-15,102.8438034,102.875,102.7656021,102.7656021,5140
2072-12-16,102.7811966,102.875,102.7656021,102.8202972,4074
2072-12-17,102.8358994,103.0858994,102.8281021,102.9531021,6609
2072-12-18,102.9766006,103.0233994,102.9766006,103.0233994,1627
2072-12-19,103.0468979,103.1093979,103.0077972,103.0468979,3069
2072-12-20,103.1172028,103.125,103.0468979,103.0858994,4823
2072-12-21,103.0702972,103.0702972,102.9297028,102.9531021,6199
2072-12-22,102.9297028,102.9297028,102.6016006,102.6327972,5847
2072-12-23,102.7811966,102.8593979,102.6093979,102.7656021,11494
2072-12-24,102.8281021,102.875,102.75,102.8125,6063
2072-12-25,102.7811966,102.7968979,102.5858994,102.6952972,5105
2072-12-26,102.6406021,102.7108994,102.5625,102.6327972,6701
2072-12-27,102.5702972,102.6327972,102.5547028,102.6093979,9591
2072-12-28,102.6406021,102.7031021,102.6406021,102.6718979,9838
2072-12-29,102.6952972,102.75,102.6875,102.7188034,17869
2072-12-30,102.7656021,102.8125,102.5781021,102.5858994,13333
2072-12-31,102.625,102.6641006,102.5625,102.6561966,15515
2073-01-01,102.7031021,102.7188034,102.625,102.6327972,19736
2073-01-02,102.6561966,102.6797028,102.625,102.6718979,21235
2073-01-03,102.7188034,102.8438034,102.7031021,102.8438034,5346
2073-01-04,102.5468979,102.6641006,102.3438034,102.5311966,8510
2073-01-05,102.5311966,102.5625,102.5,102.5391006,4277
2073-01-06,102.5547028,102.7266006,102.5311966,102.7188034,5632
2073-01-07,102.6875,102.7108994,102.6093979,102.7031021,5209
2073-01-08,102.7031021,102.7811966,102.625,102.7031021,3919
2073-01-09,102.6561966,102.6797028,102.5938034,102.6016006,4590
2073-01-10,102.6327972,102.7188034,102.625,102.7031021,2372
2073-01-11,102.7188034,102.7891006,102.7188034,102.7656021,7740
2073-01-12,103.0156021,103.0781021,102.9375,103.0547028,3551
2073-01-13,103.1093979,103.1561966,103.0625,103.125,3902
2073-01-14,103.125,103.1483994,103.0311966,103.1093979,3315
2073-01-15,103.125,103.2422028,103.0938034,103.2422028,3593
2073-01-16,103.2188034,103.2266006,103.1718979,103.2031021,1355
2073-01-17,103.25,103.25,102.9531021,103.0547028,7266
2073-01-18,103.0156021,103.1172028,102.8593979,102.8672028,9986
2073-01-19,102.8281021,102.8516006,102.5156021,102.5781021,9986
2073-01-20,102.4843979,102.625,102.4375,102.5702972,8950
2073-01-21,102.5781021,102.7108994,102.5625,102.7108994,4356
2073-01-22,102.7108994,102.7188034,102.6172028,102.625,5136
2073-01-23,102.6797028,102.6875,102.5311966,102.5781021,8146
2073-01-24,102.625,102.7968979,102.5938034,102.7811966,4695
2073-01-25,102.7811966,102.8047028,102.75,102.7891006,2924
2073-01-26,102.8047028,102.9688034,102.7811966,102.9218979,5777
2073-01-27,102.9843979,103.0468979,102.8906021,102.9218979,7374
2073-01-28,102.8827972,103.0311966,102.8672028,102.9531021,7175
2073-01-29,102.8827972,102.9375,102.7968979,102.8983994,3877
2073-01-30,102.9531021,103.0077972,102.9141006,103,3068
2073-01-31,103.0077972,103.0391006,102.9375,102.9688034,4255
2073-02-01,103.1797028,103.2343979,103.1641006,103.2266006,600
2073-02-02,103.2733994,103.2968979,103.2343979,103.2733994,2093
2073-02-03,103.2188034,103.2733994,103.2031021,103.2108994,3546
2073-02-04,103.2108994,103.375,103.1641006,103.3358994,6518
2073-02-05,103.375,103.4688034,103.375,103.4688034,2647
2073-02-06,103.4531021,103.5233994,103.4375,103.4922028,1591
2073-02-07,103.5156021,103.6483994,103.4922028,103.5858994,3746
2073-02-08,103.5625,103.6561966,103.4843979,103.5391006,4087
2073-02-09,103.4531021,103.4922028,103.3906021,103.4061966,1109
2073-02-10,103.3906021,103.4218979,103.2656021,103.4061966,5324
2073-02-11,103.4297028,103.4922028,103.4218979,103.4688034,4900
2073-02-12,103.5077972,103.5233994,103.4452972,103.4531021,5592
2073-02-13,103.4843979,103.7108994,103.4843979,103.6718979,5286
2073-02-14,103.7577972,103.7733994,103.625,103.6641006,5402
2073-02-15,103.6952972,103.7968979,103.6875,103.7656021,5232
2073-02-16,103.8047028,103.9061966,103.8047028,103.8593979,5211
2073-02-17,103.7733994,103.8125,103.7031021,103.7733994,5755
2073-02-18,103.7266006,103.7656021,103.6016006,103.6561966,5536
2073-02-19,103.6561966,103.8125,103.5468979,103.75,8056
2073-02-20,103.8438034,103.8438034,103.7266006,103.7422028,6935
2073-02-21,103.7422028,103.7811966,103.6641006,103.7811966,5777
2073-02-22,103.7031021,103.8125,103.6327972,103.7343979,6828
2073-02-23,103.75,103.7968979,103.7188034,103.7811966,10191
2073-02-24,103.7188034,103.7656021,103.6561966,103.7266006,16326
2073-02-25,103.7031021,103.7656021,103.6797028,103.6952972,15685
2073-02-26,103.7343979,103.8593979,103.7188034,103.8516006,15877
2073-02-27,103.9218979,103.9531021,103.8593979,103.9297028,22498
2073-02-28,103.9375,104.125,103.9061966,104.0702972,20990
2073-03-01,104.0156021,104.0625,103.9375,104.0391006,6454
2073-03-02,103.625,103.6718979,103.2188034,103.2577972,14912
2073-03-03,103.3438034,103.4218979,103.3358994,103.3827972,11756
2073-03-04,103.4531021,103.6875,103.4452972,103.6561966,8910
2073-03-05,103.6718979,103.9688034,103.6718979,103.875,7398
2073-03-06,103.9452972,103.9843979,103.8281021,103.8906021,4324
2073-03-07,105.1093979,105.125,104.8906021,105,8805
2073-03-08,105.0781021,105.2656021,105.0311966,105.1641006,7971
2073-03-09,105.2108994,105.2733994,104.9688034,105.0233994,6965
2073-03-10,105.1875,105.2188034,104.8906021,105,8934
2073-03-11,104.8202972,104.9766006,104.8125,104.9375,2458
2073-03-12,105.0077972,105.1718979,104.9922028,105.0781021,5653
2073-03-13,105.1016006,105.1875,105.0311966,105.1797028,3975
2073-03-14,105.25,105.3438034,105.2266006,105.2577972,5931
2073-03-15,105.2656021,105.2968979,105.1093979,105.1327972,4925
2073-03-16,105.1327972,105.2266006,105.0781021,105.1875,3141
2073-03-17,105.2266006,105.3125,105.1483994,105.3125,6160
2073-03-18,105.4375,105.4766006,105.2811966,105.2968979,5686
